Index,Source,Entry,Syllabary,Part_of_Speech,PoS,PoS_Family,Definition,Cross_Reference,Entry_Tone,Other_Forms,Notes,Locked,Source_ID
1522,ced,ugitsdeyi,ᎤᎩᏥᏕᏱ,noun,,,dawn,,ugịtsde̋yi,,,False,1586.1
1523,ced,ugodi,ᎤᎪᏗ,adverb,,,more,,ùgôdi,,,False,1587.1
1524,ced,ugodi,ᎤᎪᏗ,adjective,,,much,,ǔgòdi,plural:unigodi^ᎤᏂᎪᏗ^unígòdi,,False,1588.1
1525,ced,ugohniyoga,ᎤᎪᏂᏲᎦ,verb (v.i.),,,he/she is late,,ùgohnǐyôga,1st person singular with animate/ inanimate object:agigohniyoga^ᎠᎩᎪᏂᏲᎦ^àgịgohnǐyôga|3rd person singular non-progressive remote past tense:ugohniyojv’i^ᎤᎪᏂᏲᏨᎢ^ùgohnǐyôjv̌’i|3rd person singular present habitual:ugohniyogo’i^ᎤᎪᏂᏲᎪᎢ^ùgohnǐyôgó’i|imperative with animate/ inanimate direct objects:jagohniyogi^ᏣᎪᏂᏲᎩ^jạgohniyògi|3rd person singular infinitive:ugohniyosdi^ᎤᎪᏂᏲᏍᏗ^ugohnǐyọ́sdi,,False,1589.1
1526,ced,ugosga,ᎤᎪᏍᎦ,verb (v.i.),,,it’s decaying,,ùgosga,1st person singular with animate/ inanimate object:agigosga^ᎠᎩᎪᏍᎦ^àgịgosga|3rd person singular non-progressive remote past tense:ugosv’i^ᎤᎪᏒᎢ^ùgosv̌’i|3rd person singular present habitual:ugosgo’i^ᎤᎪᏍᎪᎢ^ùgosgó’i|imperative with animate/ inanimate direct objects:jagohi^ᏣᎪᎯ^jạgǒhi|3rd person singular infinitive:ugohisdi^ᎤᎪᎯᏍᏗ^ugohịsdi,,False,1590.1
1527,ced,ugosida,ᎤᎪᏏᏓ,adjective,,,rotten,,ugǒsịda,plural:unagosida^ᎤᎾᎪᏏᏓ^unạgǒsịda,,False,1591.1
1528,ced,uguku,ᎤᎫᎫ,noun,,,hoot owl,,ugùku,plural:uniguku^ᎤᏂᎫᎫ^unigùku,,False,1592.1
1529,ced,ugvhahli,ᎤᎬᎭᏟ,adjective,,,part of him,,ugv̌hạhli,plural:unagvhahli^ᎤᎾᎬᎭᏟ^unạgv̌hạhli,,False,1593.1
1530,ced,ugvwiyuha,ᎤᎬᏫᏳᎭ,adverb,,,instead,,ùgvwịyụ́ha,,,False,1594.1
1531,ced,ugvwiyuhi,ᎤᎬᏫᏳᎯ,noun,,,king,,ugvwịyuhi,plural:unigvwiyuhi^ᎤᏂᎬᏫᏳᎯ^unigvwịyuhi,,False,1595.1
1532,ced,uha,ᎤᎭ,verb (v.i.),,,he/she has an object,,ǔha,1st person singular with animate/ inanimate object:agiha^ᎠᎩᎭ^àgịha|3rd person singular non-progressive remote past tense:uhv’i^ᎤᎲᎢ^ùhv̌’i|3rd person singular present habitual:uho’i^ᎤᎰᎢ^ùhó’i|imperative with animate/ inanimate direct objects:jahesdi^ᏣᎮᏍᏗ^jạhésdi,,False,1596.1
1533,ced,uhahlogeha,ᎤᎭᏠᎨᎭ,verb (v.i.),,,he/she is yawning,,ùhạhlógẹha,1st person singular with animate/ inanimate object:akahlogeha^ᎠᎧᏠᎨᎭ^àkạhlógẹha|3rd person singular non-progressive remote past tense:uhahlogehv’i^ᎤᎭᏠᎨᎲᎢ^ùhạhlógehv̌’i|3rd person singular present habitual:uhahlogesgo’i^ᎤᎭᏠᎨᏍᎪᎢ^ùhạhlógesgó’i|imperative with animate/ inanimate direct objects:jahahlogvla^ᏣᎭᏠᎬᎳ^jạhạhlògv̌la|3rd person singular infinitive:uhahlogehdi^ᎤᎭᏠᎨᏗ^uhạhlògẹ́hdi,,False,1597.1
1534,ced,uhalvni,ᎤᎭᎸᏂ,noun,,,bell,,uhạlvni,plural:juhalvni^ᏧᎭᎸᏂ^juhạlvni,,False,1598.1
1535,ced,uhanega’lv’i,ᎤᎭᏁᎦᎸᎢ,noun,,,his/her lip,,ùhạnégạ’lv̋’i,plural:duhanega’lv’i^ᏚᎭᏁᎦᎸᎢ^dùhạnégạ’lv̋’i,,False,1599.1
1536,ced,uhawosdiha,ᎤᎭᏬᏍᏗᎭ,verb (v.i.),,,he/she is having trouble breathing,,ùhạwósdịha,1st person singular with animate/ inanimate object:agihawosdiha^ᎠᎩᎭᏬᏍᏗᎭ^àgịhạwósdịha|pronunciation variant:akawosdiha^ᎠᎧᏬᏍᏗᎭ^àkạwósdịha|3rd person singular non-progressive remote past tense:uhawostanv’i^ᎤᎭᏬᏍᏔᏅᎢ^ùhạwóstạnv̌’i|3rd person singular present habitual:uhawosdisgo’i^ᎤᎭᏬᏍᏗᏍᎪᎢ^ùhạwósdisgó’i|imperative with animate/ inanimate direct objects:jahawosda^ᏣᎭᏬᏍᏓ^jạhạwòsda|3rd person singular infinitive:uhawosdohdi^ᎤᎭᏬᏍᏙᏗ^uhạwòsdọ́hdi,,False,1600.1
1537,ced,uhisata,ᎤᎯᏌᏔ,verb (v.i.),,,there is dew,,ùhísạta,1st person singular with animate/ inanimate object:agihisata^ᎠᎩᎯᏌᏔ^àgịhísạta|3rd person singular non-progressive remote past tense:uhisatv’i^ᎤᎯᏌᏛᎢ^ùhísạtv̌’i|3rd person singular present habitual:uhisato’i^ᎤᎯᏌᏙᎢ^ùhísạtó’i|imperative with animate/ inanimate direct objects:jahisatesdi^ᏣᎯᏌᏖᏍᏗ^jạhísạtésdi,,False,1601.1
1538,ced,uhisohdaneha,ᎤᎯᏐᏓᏁᎭ,verb (v.i.),,,he/she is lonesome,,ùhisọhdânẹha,1st person singular with animate/ inanimate object:agihisohdaneha^ᎠᎩᎯᏐᏓᏁᎭ^àgịhisọhdânẹha|1st person singular with animate/ inanimate object:akisohdaneha^ᎠᎩᏐᏓᏁᎭ^àkisọhdânẹha|3rd person singular non-progressive remote past tense:uhisohdanelv’i^ᎤᎯᏐᏓᏁᎸᎢ^ùhisọhdânelv̌’i|3rd person singular present habitual:uhisohdaneho’i^ᎤᎯᏐᏓᏁᎰᎢ^ùhisọhdânehó’i|imperative with animate/ inanimate direct objects:jahisohdasi^ᏣᎯᏐᏓᏏ^jạhisọhdàsi|3rd person singular infinitive:uhisohdanehdi^ᎤᎯᏐᏓᏁᏗ^uhisọhdànẹ́hdi,,False,1602.1
1539,ced,uhisohdi,ᎤᎯᏐᏗ,verb (v.i.),,,it’s lonesome,,ùhisọ́hdi,3rd person singular non-progressive remote past tense:uhisohdv’i^ᎤᎯᏐᏛᎢ^ùhisọhdv̌’i|3rd person singular present habitual:uhisohdo’i^ᎤᎯᏐᏙᎢ^ùhisọhdó’i,,False,1603.1
1540,ced,uhlinigida,ᎤᏟᏂᎩᏓ,adjective,,,powerful,,uhlịnǐgịda,plural:junahlinigida^ᏧᎾᏟᏂᎩᏓ^junạhlịnǐgịda,,False,1604.1
1541,ced,uhlisda,ᎤᏟᏍᏓ,adverb,,,quickly,,ụhli̋sda,,,False,1605.1
1542,ced,uhlogi,ᎤᏠᎩ,noun,,,his/her aunt,,uhlọgi,plural:juhlogi^ᏧᏠᎩ^juhlọgi,,False,1606.1
1543,ced,uhloyi,ᎤᏠᏱ,adverb,,,same kind of,,uhlőyi,nan:unihloyi^ᎤᏂᏠᏱ^unihlőyi,,False,1607.1
1544,ced,uhna,ᎤᎿ,adverb,,,there,,ùhnạ̋,,,False,1608.1
1545,ced,uhnaludv’i,ᎤᎿᎷᏛᎢ,noun,,,island,,ùhnạlúdv̋’i,plural:duhnaludv’i^ᏚᎿᎷᏛᎢ^dùhnạlúdv̋’i,,False,1609.1
1546,ced,uhnalvga,ᎤᎿᎸᎦ,verb (v.i.),,,he/she is becoming angry,,ùhnǎlv̂ga,1st person singular with animate/ inanimate object:akinalvga^ᎠᎩᎾᎸᎦ^àkịnǎlv̂ga|3rd person singular non-progressive remote past tense:uhnalvjv’i^ᎤᎿᎸᏨᎢ^ùhnǎlv̂jv̌’i|3rd person singular present habitual:uhnalvgo’i^ᎤᎿᎸᎪᎢ^ùhnǎlv̂gó’i|imperative with animate/ inanimate direct objects:chanalvgi^ᏣᎾᎸᎩ^chạnalv̀gi|3rd person singular infinitive:uhnalv’isdi^ᎤᎿᎸᎢᏍᏗ^uhnǎlṿ́’ịsdi,,False,1610.1
1547,ced,uhnalvha,ᎤᎿᎸᎭ,verb (v.i.),,,he/she is angry,,ùhnǎlṿ́ha,1st person singular with animate/ inanimate object:akinalvha^ᎠᎩᎾᎸᎭ^àkịnǎlṿ́ha|3rd person singular non-progressive remote past tense:uhnalvsv’i^ᎤᎿᎸᏒᎢ^ùhnǎlv̂sv̌’i|3rd person singular present habitual:uhnalvso’i^ᎤᎿᎸᏐᎢ^ùhnǎlv̂só’i|imperative with animate/ inanimate direct objects:chanalvsesdi^ᏣᎾᎸᏎᏍᏗ^chạnǎlv̂sésdi,,False,1611.1
1548,ced,uhnasdedla,ᎤᎿᏍᏕᏜ,noun,,,root,,uhnàsdědla,plural:juhnasdedla^ᏧᎿᏍᏕᏜ^juhnàsdědla,,False,1612.1
1549,ced,uhnasdedlv’i,ᎤᎿᏍᏕᏢᎢ,noun,,,its root,,ùhnâsdedlv̋’i,plural:duhnasdedlv’i^ᏚᎿᏍᏕᏢᎢ^dùhnâsdedlv̋’i,,False,1613.1
1550,ced,uhnasgwalo’a,ᎤᎿᏍᏆᎶᎠ,verb (v.i.),,,he/she is stubbing his/her toe,,ùhnâsgwạló’a,1st person singular with animate/ inanimate object:akinasgwalo’a^ᎠᎩᎾᏍᏆᎶᎠ^àkịnâsgwạló’a|3rd person singular non-progressive remote past tense:uhnasgwalo’v’i^ᎤᎿᏍᏆᎶᎥᎢ^ùhnâsgwạló’v̌’i|3rd person singular present habitual:uhnasgwalosgo’i^ᎤᎿᏍᏆᎶᏍᎪᎢ^ùhnâsgwạlósgó’i|imperative with animate/ inanimate direct objects:chanasgwaloja^ᏣᎾᏍᏆᎶᏣ^chạnàsgwạlǒja|3rd person singular infinitive:uhnasgwalosdi^ᎤᎿᏍᏆᎶᏍᏗ^uhnàsgwạlòsdi,,False,1614.1
1551,ced,uhnasuga,ᎤᎿᏑᎦ,noun,,,possum grape,,uhnàsǔga,plural:unihnasuga^ᎤᏂᎿᏑᎦ^unihnàsǔga,,False,1615.1
1552,ced,uhnasuhgahlv’i,ᎤᎿᏑᎦᏢᎢ,noun,,,his/her toenail,,ùhnâsụhgạhlv̋’i,plural:duhnasuhgahlv’i^ᏚᎿᏑᎦᏢᎢ^dùhnâsụhgạhlv̋’i,,False,1616.1
1553,ced,uhnawasdiha,ᎤᎿᏩᏍᏗᎭ,verb (v.i.),,,he/she has a chill,,ùhnạwâsdịha,1st person singular with animate/ inanimate object:akinawasdiha^ᎠᎩᎾᏩᏍᏗᎭ^àkịnạwâsdịha|3rd person singular non-progressive remote past tense:uhnawastanv’i^ᎤᎿᏩᏍᏔᏅᎢ^ùhnạwâstạnv̌’i|3rd person singular present habitual:uhnawasdisgo’i^ᎤᎿᏩᏍᏗᏍᎪᎢ^ùhnạwâsdisgó’i|imperative with animate/ inanimate direct objects:chanawasda^ᏣᎾᏩᏍᏓ^chạnạwàsda|3rd person singular infinitive:uhnawasdohdi^ᎤᎿᏩᏍᏙᏗ^uhnạwàsdọ́hdi,,False,1617.1
1554,ced,uhnawo,ᎤᎿᏬ,noun,,,his/her shirt,,uhnạwo,plural:juhnawo^ᏧᎿᏬ^juhnạwo,,False,1618.1
1555,ced,uhnelvsv’i,ᎤᏁᎸᏒᎢ,noun,,,his/her scar,,ùhnelv́sv̋’i,plural:duhnelvsv’i^ᏚᏁᎸᏒᎢ^dùhnelv́sv̋’i,,False,1619.1
1556,ced,uhniha,ᎤᏂᎭ,verb (v.i.),,,he/she is in bed,,ǔhnị́ha,1st person singular with animate/ inanimate object:agwahniha^ᎠᏆᏂᎭ^àgwǎhnị́ha|3rd person singular non-progressive remote past tense:uhnihv’i^ᎤᏂᎲᎢ^ǔhnị́hv̌’i|3rd person singular present habitual:uhniho’i^ᎤᏂᎰᎢ^ǔhnị́hó’i|imperative with animate/ inanimate direct objects:jahnihesdi^ᏣᏂᎮᏍᏗ^jǎhnị́hésdi,,False,1620.1
1557,ced,uhnihlgv’i,ᎤᏂᏡᎬᎢ,noun,,,stump,,ùhnịhlgv̋’i,plural:duhnihlgv’i^ᏚᏂᏡᎬᎢ^dùhnịhlgv̋’i,,False,1621.1
1558,ced,uhnosda,ᎤᏃᏍᏓ,noun,,,one dollar,,uhnősda,,,False,1622.1
1559,ced,uhnuwa,ᎤᏄᏩ,verb (v.t.),,,he/she is wearing a shirt,,ùhnûwa,1st person singular with animate/ inanimate object:agwahnuwa^ᎠᏆᏄᏩ^àgwạhnûwa|3rd person singular non-progressive remote past tense:uhnuwv’i^ᎤᏄᏮᎢ^ùhnûwv̌’i|3rd person singular present habitual:uhnuwo’i^ᎤᏄᏬᎢ^ùhnûwó’i|imperative with animate/ inanimate direct objects:jahnuwesdi^ᏣᏄᏪᏍᏗ^jạhnûwésdi,,False,1623.1
1560,ced,uhnvkwolatv’i,ᎤᏅᏉᎳᏛᎢ,noun,,,rainbow,,ùhnvkwolạtv̋’i,plural:duhnvkwolatv’i^ᏚᏅᏉᎳᏛᎢ^dùhnvkwolạtv̋’i,,False,1624.1
1561,ced,uhnvsiyv’i,ᎤᏅᏏᏴᎢ,noun,,,corner,,ùhnv́siyv̋’i,plural:duhnvsiyv’i^ᏚᏅᏏᏴᎢ^dùhnv́siyv̋’i,,False,1625.1
1562,ced,uhwageda,ᎤᏩᎨᏓ,adjective,,,thick,,uhwạge̋da,plural:juhwageda^ᏧᏩᎨᏓ^juhwạge̋da,,False,1626.1
1563,ced,uhwasga,ᎤᏩᏍᎦ,verb (v.t.),,,he/she is buying it,,ùhwạsga,1st person singular with animate/ inanimate object:akiwasga^ᎠᎩᏩᏍᎦ^àkịwạ́sga|3rd person singular non-progressive remote past tense:uhwasv’i^ᎤᏩᏒᎢ^ùhwạsv́’i|3rd person singular present habitual:uhwasgo’i^ᎤᏩᏍᎪᎢ^ùhwạsgọ́’i|imperative with animate/ inanimate direct objects:chawahi^ᏣᏩᎯ^chạwạhi|3rd person singular infinitive:uhwahisdi^ᎤᏩᎯᏍᏗ^uhwạ́hị́sdi,,False,1627.1
1564,ced,uhyehi,ᎤᏰᎯ,noun,,,his/her husband,,uhye̋hi,,,False,1628.1
1565,ced,uhyoha,ᎤᏲᎭ,verb (v.t.),,,he/she is looking for it,,ùhyọha,1st person singular with inanimate object:agihyoha^ᎠᎩᏲᎭ^àgịhyọ́ha|3rd person singular non-progressive remote past tense (inanimate):uhyalv’i^ᎤᏯᎸᎢ^ùhyạlv̌’i|3rd person singular present habitual (inanimate):uhyoho’i^ᎤᏲᎰᎢ^ùhyọhó’i|imperative with inanimate direct objects:jayhga^ᏣᏱᎦ^jạyhga|3rd person singular infinitive:uysdi^ᎤᏱᏍᏗ^ụysdi,,False,1629.1
1566,ced,uhyoluha,ᎤᏲᎷᎭ,verb (v.i.),,,he/she is afloat,,ùhyolụ́ha,1st person singular with animate/ inanimate object:akiyoluha^ᎠᎩᏲᎷᎭ^àkịyolụ́ha|3rd person singular non-progressive remote past tense:uhyolusv’i^ᎤᏲᎷᏒᎢ^ùhyolúsv̌’i|3rd person singular present habitual:uhyoluso’i^ᎤᏲᎷᏐᎢ^ùhyolúsó’i|imperative with animate/ inanimate direct objects:hihyoluhvga^ᎯᏲᎷᎲᎦ^hịhyoluhv̀ga|3rd person singular infinitive:uhyoluhdi^ᎤᏲᎷᏗ^uhyolụ́hdi,,False,1630.1
1567,ced,uhyona,ᎤᏲᎾ,noun,,,horn,,uhyǒna,plural:juhyona^ᏧᏲᎾ^juhyǒna,,False,1631.1
1568,ced,uhyvdla,ᎤᏴᏜ,noun,,,cold,,uhyvdla,,,False,1632.1
1569,ced,uhyvdla,ᎤᏴᏜ,adjective,,,cold,,uhyv̋dla,,,False,1633.1
1570,ced,uhyvdla,ᎤᏴᏜ,noun,,,Republican,,uhyv̋dla,plural:Unihyvdla^ᎤᏂᏴᏜ^unihyv̋dla,,False,1634.1
1571,ced,uhyvdla,ᎤᏴᏜ,verb (v.i.),,,it is cold,,ùhyvdla,3rd person singular non-progressive remote past tense:uhyvdlv’i^ᎤᏴᏢᎢ^ùhyvdlv̌’i|3rd person singular present habitual:uhyvdlo’i^ᎤᏴᏠᎢ^ùhyvdló’i,,False,1635.1
1572,ced,uhyvdla uniyiha,ᎤᏴᏜ ᎤᏂᏱᎭ,verb (v.t.),,,he/she has a cold,,uhyvdlaùníyịha,1st person singular with animate/ inanimate object:uhyvdla agi’niyiha^ᎤᏴᏜ ᎠᎩᏂᏱᎭ^uhyvdlaàgị́’niyị́ha|3rd person singular non-progressive remote past tense:uhyvdla uniyvhv’i^ᎤᏴᏜ ᎤᏂᏴᎲᎢ^uhyvdlaùníyvhv̌’i|3rd person singular present habitual:uhyvdla uniyisgo’i^ᎤᏴᏜ ᎤᏂᏱᏍᎪᎢ^uhyvdlaùníyǐsgọ́’i|imperative with animate/ inanimate direct objects:uhyvdla wija’niya^ᎤᏴᏜ ᏫᏣᏂᏯ^uhyvdlawijạ́’niya|3rd person singular infinitive:uhyvdla uniyhdi^ᎤᏴᏜ ᎤᏂᏱᏗ^uhyvdlaunǐyhdi,,False,1636.1
1573,ced,uhyvhjinvtga,ᎤᏴᏥᏅᏗᎦ,verb (v.t.),,,he/she is choking on it,,ùhyṿhjịnvtga,1st person singular with animate/ inanimate object:akiyvhjinvtga^ᎠᎩᏴᏥᏅᏗᎦ^àkịyṿhjịnvtga|3rd person singular non-progressive remote past tense:uhyvhjinvtsv’i^ᎤᏴᏥᏅᏗᏨᎢ^ùhyṿhjịnvtsv̌’i|3rd person singular present habitual:uhyvhjinvtgo’i^ᎤᏴᏥᏅᏗᎪᎢ^ùhyṿhjịnvtgó’i|imperative with animate/ inanimate direct objects:chayvhjinvtgi^ᏣᏴᏥᏅᏗᎩ^chạyṿhjịnvtgi|3rd person singular infinitive:uhyvhjinvtsdi^ᎤᏴᏥᏅᏥᏗ^uhyṿhjịnvtsdi,,False,1637.1
1574,ced,uhyvsde’a,ᎤᏴᏍᏕᎠ,verb (v.i.),,,he/she is getting drunk,,ùhyṿsdé’a,1st person singular with animate/ inanimate object:akiyvsde’a^ᎠᎩᏴᏍᏕᎠ^àkịyṿsdé’a|3rd person singular non-progressive remote past tense:uhyvsda’v’i^ᎤᏴᏍᏓᎥᎢ^ùhyṿsdá’v̌’i|3rd person singular present habitual:uhyvsdesgo’i^ᎤᏴᏍᏕᏍᎪᎢ^ùhyṿsdésgó’i|imperative with animate/ inanimate direct objects:chayvsdaga^ᏣᏴᏍᏓᎦ^chạyṿsdạga|3rd person singular infinitive:uhyvsdesdi^ᎤᏴᏍᏕᏍᏗ^uhyṿsdèsdi,,False,1638.1
1575,ced,uhyvsdeda,ᎤᏴᏍᏕᏓ,adjective,,,drunk,,uhyṿsde̋da,plural:junihyvsdeda^ᏧᏂᏴᏍᏕᏓ^junihyṿsde̋da,,False,1639.1
1576,ced,uhyvsdesgi,ᎤᏴᏍᏕᏍᎩ,noun,,,drunkard,,uhyṿsde̋sgi,plural:junihyvsdesgi^ᏧᏂᏴᏍᏕᏍᎩ^junihyṿsde̋sgi,,False,1640.1
1577,ced,uhyvsdi,ᎤᏴᏍᏗ,adjective,,,strong,,ụ́hyṿsdi,plural:unihyvsdi^ᎤᏂᏴᏍᏗ^unị́hyṿsdi,,False,1641.1
1578,ced,uja’a,ᎤᏣᎠ,verb (v.i.),,,he/she is inside it,,ùjạ́’a,1st person singular with animate/ inanimate object:agwaja’a^ᎠᏆᏣᎠ^àgwạjạ́’a|3rd person singular non-progressive remote past tense:uja’v’i^ᎤᏣᎥᎢ^ùjạ́’v̌’i|3rd person singular present habitual:uja’o’i^ᎤᏣᎣᎢ^ùjạ́’ó’i|imperative with animate/ inanimate direct objects:jaja’esdi^ᏣᏣᎡᏍᏗ^jạjạ́’ésdi,,False,1642.1
1579,ced,ujalesdi,ᎤᏣᎴᏍᏗ,noun,,,wheat,,ujạle̋sdi,,,False,1643.1
1580,ced,ujati,ᎤᏣᏘ,adjective,,,a lot,,ǔjạti,plural:unijati^ᎤᏂᏣᏘ^unǐjạti,,False,1644.1
1581,ced,ujeli,ᎤᏤᎵ,pronoun,,,his/her,,ujeli,,,False,1645.1
1582,ced,ujetsdi,ᎤᏤᏥᏍᏗ,verb (v.i.),,,he/she is grinning,,ùjetsdi,1st person singular with animate/ inanimate object:agwajetsdi^ᎠᏆᏤᏥᏍᏗ^àgwạjetsdi|3rd person singular non-progressive remote past tense:ujetsdv’i^ᎤᏤᏥᏍᏛᎢ^ùjetsdv̌’i|3rd person singular present habitual:ujetsdo’i^ᎤᏤᏥᏍᏙᏗ^ùjetsdó’i|imperative with animate/ inanimate direct objects:hajetsda^ᎭᏤᏥᏍᏓ^hạjetsda|3rd person singular infinitive:ujetsdohdi^ᎤᏤᏥᏍᏙᏗ^ujetsdọ́hdi,,False,1646.1
1583,ced,ujetsdi,ᎤᏤᏥᏍᏗ,noun,,,possum,,uje̋tsdi,plural:unajetsdi^ᎤᎾᏤᏥᏍᏗ^unạje̋tsdi,,False,1647.1
1584,ced,uji,ᎤᏥ,noun,,,his/her mother,,uji,,,False,1648.1
1585,ced,ujilv’i,ᎤᏥᎸᎢ,noun,,,cotton,,ujilv̋’i,,,False,1649.1
1586,ced,ujiya,ᎤᏥᏯ,noun,,,worm,,ujiya,plural:unijiya^ᎤᏂᏥᏯ^unijiya,,False,1650.1
1587,ced,ujonata,ᎤᏦᎾᏔ,verb (v.i.),,,it’s rattling,,ùjonạ́ta,1st person singular with animate/ inanimate object:agwajonata^ᎠᏆᏦᎾᏔ^àgwạjonạ́ta|3rd person singular non-progressive remote past tense:ujonatv’i^ᎤᏦᎾᏛᎢ^ùjonạtv̌’i|3rd person singular present habitual:ujonato’i^ᎤᏦᎾᏙᎢ^ùjonạtó’i|imperative with animate/ inanimate direct objects:hajonatvga^ᎭᏦᎾᏛᎦ^hạjonạtv̀ga|3rd person singular infinitive:ujonatdi^ᎤᏦᎾᏘᏗ^ujonạtdi,,False,1651.1
1588,ced,ujonati,ᎤᏦᎾᏘ,noun,,,rattlesnake,,ujonạti,plural:unajonati^ᎤᎾᏦᎾᏘ^unạjonạti,,False,1652.1
1589,ced,ujosdi,ᎤᏦᏍᏗ,adjective,,,confusing,,ujősdi,plural animate:unajosdi^ᎤᎾᏦᏍᏗ^unạjősdi|plural inanimate:jujosdi^ᏧᏦᏍᏗ^jujősdi,,False,1653.1
1590,ced,ukahyoda,ᎤᎧᏲᏓ,adjective,,,dry,,ukạhyőda,plural animate:unikahyoda^ᎤᏂᎧᏲᏓ^unikạhyőda|plural inanimate:jukahyoda^ᏧᎧᏲᏓ^jukạhyőda,,False,1654.1
1591,ced,ukahyodv’i,ᎤᎧᏲᏛᎢ,noun,,,dry place,,ukạhyodv̋’i,plural:jukahyodv’i^ᏧᎧᏲᏛᎢ^jukạhyodv̋’i,,False,1655.1
1592,ced,ukatv’i,ᎤᎧᏛᎢ,noun,,,his/her face,,ùkạtv̋’i,,,False,1656.1
1593,ced,ukedaliyv’i,ᎤᎨᏓᎵᏴᎢ,noun,,,valley,,ùkědạ́liyv̋’i,plural:dukedaliyv’i^ᏚᎨᏓᎵᏴᎢ^dùkědạ́liyv̋’i,,False,1657.1
1594,ced,uksata,ᎤᎦᏌᏔ,verb (v.i.),,,it’s sticking out,,ùksạta,1st person singular with animate/ inanimate object:agwaksata^ᎠᏆᎦᏌᏔ^àgwạksạ́ta|3rd person singular non-progressive remote past tense:uksatv’i^ᎤᎦᏌᏛᎢ^ùksạtv̌’i|3rd person singular present habitual:uksato’i^ᎤᎦᏌᏙᎢ^ùksạtó’i|imperative with animate/ inanimate direct objects:jaksatesdi^ᏣᎦᏌᏖᏍᏗ^jạksạtésdi|3rd person singular infinitive:uksatdi^ᎤᎦᏌᏘᏗ^uksạtdi,,False,1658.1
1595,ced,uksesdi,ᎤᎦᏎᏍᏗ,verb (v.t.),,,he/she is watching him/her,,ùksẹsdi,1st person singular with animate object:jiyagasesdi^ᏥᏯᎦᏎᏍᏗ^jiyạgàsẹsdi|1st person singular with inanimate object:agwaksesdi^ᎠᏆᎦᏎᏍᏗ^àgwạksẹsdi|3rd person singular non-progressive remote past tense:uksesdv’i^ᎤᎦᏎᏍᏛᎢ^ùksẹsdv̌’i|3rd person singular present habitual:uksesdo’i^ᎤᎦᏎᏍᏙᎢ^ùksẹsdó’i|imperative with animate direct objects:hiyagasesdesdi^ᎯᏯᎦᏎᏍᏕᏍᏗ^hiyạgàsẹsdésdi|imperative with animate/ inanimate direct objects:jaksesdesdi^ᏣᎦᏎᏍᏕᏍᏗ^jạksẹsdésdi|3rd person singular infinitive:uksesdohdi^ᎤᎦᏎᏍᏙᏗ^uksẹsdọ́hdi,,False,1659.1
1596,ced,uksojaneda,ᎤᎦᏐᏣᏁᏓ,noun,,,goat,,uksòjạne̋da,plural:unaksojaneda^ᎤᎾᎦᏐᏣᏁᏓ^unạksòjạne̋da,,False,1660.1
1597,ced,uksuti,ᎤᎦᏑᏘ,noun,,,diamondback rattler,,uksúti,plural:unaksuti^ᎤᎾᎦᏑᏘ^unạksúti,,False,1661.1
1598,ced,ukta,ᎤᎩᏔ,noun,,,grain,,ukta,plural:unikta^ᎤᏂᎩᏔ^unikta,,False,1662.1
1599,ced,ukvhada,ᎤᎬᎭᏓ,verb (v.i.),,,it’s foggy,,ùkṿhạ́da,1st person singular with animate/ inanimate object:agikvhada^ᎠᎩᎬᎭᏓ^àgịkṿhạ́da|3rd person singular non-progressive remote past tense:ukvhadv’i^ᎤᎬᎭᏛᎢ^ùkṿhạdv̌’i|3rd person singular present habitual:ukvhado’i^ᎤᎬᎭᏙᎢ^ùkṿhạdó’i|imperative with animate/ inanimate direct objects:jakvhadesdi^ᏣᎬᎭᏕᏍᏗ^jạkṿhạdésdi,,False,1663.1
1600,ced,ukvhisdi,ᎤᎬᎯᏍᏗ,adjective,,,cute,,ǔkv̀hịsdi,plural:unikvhisdi^ᎤᏂᎬᎯᏍᏗ^unǐkv̀hịsdi,,False,1664.1
1601,ced,ukwolega,ᎤᏉᎴᎦ,verb (v.i.),,,he/she is not having luck at hunting,,ùkwǒlêga,1st person singular with animate/ inanimate object:agikwolega^ᎠᎩᏉᎴᎦ^àgịkwǒlêga|3rd person singular non-progressive remote past tense:ukwolvsv’i^ᎤᏉᎸᏒᎢ^ùkwǒlv̂sv̌’i|3rd person singular present habitual:ukwolego’i^ᎤᏉᎴᎪᎢ^ùkwǒlêgó’i|imperative with animate/ inanimate direct objects:jakwoluga^ᏣᏉᎷᎦ^jạkwolùga|3rd person singular infinitive:ukwolvsdi^ᎤᏉᎸᏍᏗ^ukwǒlv̂sdi,,False,1665.1
1602,ced,ulasihdeni,ᎤᎳᏏᏕᏂ,noun,,,his/her foot,,ulàsịhde̋ni,plural:julasihdeni^ᏧᎳᏏᏕᏂ^julàsịhde̋ni,,False,1666.1
1603,ced,ulasulo,ᎤᎳᏑᎶ,noun,,,his/her shoe,,ulàsǔlo,plural:julasulo^ᏧᎳᏑᎶ^julàsǔlo,,False,1667.1
